Game_sale_index,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4064,Football Manager 2015,PC,2014,Simulation,Sega,0.0,0.43,0.0,0.05,0.48
4065,Theme Park Roller Coaster,PS2,2000,Strategy,Electronic Arts,0.23,0.18,0.0,0.06,0.48
4066,Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0.18,0.24,0.0,0.05,0.48
4067,Skylanders: SuperChargers,WiiU,2015,Action,Activision,0.25,0.18,0.0,0.04,0.48
4068,Viva Pinata: Trouble in Paradise,X360,2008,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.48
4069,Nickelodeon Team Umizoomi,DS,2011,Action,Take-Two Interactive,0.45,0.0,0.0,0.03,0.48
4070,FlingSmash,Wii,2010,Action,Nintendo,0.38,0.01,0.07,0.02,0.48
4071,NFL Xtreme 2,PS,1999,Sports,989 Studios,0.27,0.18,0.0,0.03,0.48
4072,Spider-Man 3,Wii,2007,Platform,Activision,0.42,0.02,0.0,0.04,0.48
4073,Midnight Club: Street Racing,GBA,2001,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48
4074,Dynasty Warriors Gundam,PS3,2007,Action,Tecmo Koei,0.14,0.01,0.31,0.02,0.48
4075,Tomb Raider: Underworld,Wii,2008,Action,Eidos Interactive,0.14,0.28,0.0,0.06,0.48
4076,Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.48
4077,Fable,X360,2014,Role-Playing,Microsoft Game Studios,0.25,0.19,0.01,0.04,0.48
4078,Tiger Woods PGA Tour 06,XB,2005,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48
4079,FIFA World Cup Germany 2006,X360,2006,Sports,Electronic Arts,0.19,0.27,0.01,0.0,0.48
4080,Up,PS2,2009,Action,THQ,0.19,0.05,0.0,0.24,0.48
4081,Grand Prix,2600,1981,Racing,Activision,0.45,0.03,0.0,0.0,0.48
4082,Ford Racing Off Road,Wii,2008,Racing,Xplosiv,0.06,0.4,0.0,0.01,0.48
4083,SimCity Creator,Wii,2008,Simulation,Electronic Arts,0.37,0.03,0.04,0.04,0.48
4084,World of Outlaws: Sprint Cars 2002,PS2,2002,Racing,Ignition Entertainment,0.23,0.18,0.0,0.06,0.48
4085,Cars: Race-O-Rama,DS,2009,Racing,THQ,0.35,0.09,0.0,0.04,0.48
4086,Emergency Heroes,Wii,2008,Racing,Ubisoft,0.15,0.27,0.0,0.06,0.48
4087,Fantavision,PS2,2000,Puzzle,Sony Computer Entertainment,0.14,0.11,0.19,0.04,0.47
4088,Double Dragon,2600,1989,Action,Activision,0.45,0.02,0.0,0.01,0.47
4089,Alien Trilogy,PS,1996,Shooter,Acclaim Entertainment,0.24,0.16,0.04,0.03,0.47
4090,NBA Live 99,N64,1998,Sports,Electronic Arts,0.45,0.02,0.0,0.0,0.47
4091,Bravely Second: End Layer,3DS,2015,Role-Playing,Nintendo,0.16,0.11,0.18,0.03,0.47
4092,Dark Sector,PS3,2008,Shooter,D3Publisher,0.23,0.16,0.01,0.07,0.47
4093,Unreal Tournament III,X360,2008,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47
4094,X-Men: Next Dimension,PS2,2002,Fighting,Activision,0.23,0.18,0.0,0.06,0.47
4095,Street Fighter X Tekken,X360,2012,Fighting,Capcom,0.31,0.1,0.03,0.03,0.47
4096,The Godfather (JP sales),PS2,2006,Action,Electronic Arts,0.39,0.02,0.0,0.06,0.47
4097,MySims Racing,Wii,2009,Racing,Electronic Arts,0.19,0.23,0.0,0.05,0.47
4098,Hamsterz Life,DS,2006,Action,Ubisoft,0.43,0.01,0.0,0.04,0.47
4099,Dragon Age Origins: Awakening,X360,2010,Role-Playing,Electronic Arts,0.33,0.1,0.0,0.04,0.47
4100,Super Puyo Puyo 2,SNES,1995,Puzzle,Compile,0.0,0.0,0.47,0.0,0.47
4101,Gauntlet Legends,PS,2000,Action,Midway Games,0.26,0.18,0.0,0.03,0.47
4102,Castlevania: Dawn of Sorrow,DS,2005,Platform,Konami Digital Entertainment,0.37,0.04,0.03,0.04,0.47
4103,Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Fighting,Namco Bandai Games,0.15,0.16,0.09,0.08,0.47
4104,Deadpool,PS3,2013,Action,Activision,0.23,0.17,0.0,0.08,0.47
4105,WipEout,PS,1995,Action,Psygnosis,0.26,0.18,0.0,0.03,0.47
4106,ICO,PS2,2001,Action,Sony Computer Entertainment,0.23,0.18,0.0,0.06,0.47
4107,Silent Hill: Downpour,PS3,2012,Action,Konami Digital Entertainment,0.21,0.16,0.04,0.06,0.47
4108,2014 FIFA World Cup Brazil,X360,2014,Sports,Electronic Arts,0.14,0.28,0.0,0.04,0.47
4109,WWE SmackDown vs. Raw 2011,Wii,2010,Fighting,THQ,0.3,0.13,0.0,0.04,0.47
4110,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011,Role-Playing,Square Enix,0.0,0.0,0.47,0.0,0.47
4111,Victorious Boxers: Ippo's Road to Glory,PS2,2000,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47
4112,Petz Sports,Wii,2008,Simulation,Ubisoft,0.42,0.01,0.0,0.04,0.47
4113,Lego Batman 3: Beyond Gotham,WiiU,2014,Action,Warner Bros. Interactive Entertainment,0.23,0.21,0.0,0.04,0.47
4114,Densetsu no Stafi,GBA,2002,Platform,Nintendo,0.0,0.0,0.46,0.01,0.47
4115,Valkyrie Profile 2: Silmeria,PS2,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47
4116,Hot Wheels Velocity X,PS2,2002,Racing,THQ,0.23,0.18,0.0,0.06,0.47
4117,Shadowrun,X360,2007,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47
4118,FIFA Soccer 13,PSV,2012,Action,Electronic Arts,0.0,0.3,0.05,0.12,0.47
4119,Virtua Tennis 4: World Tour,PSV,2011,Sports,Sega,0.05,0.3,0.01,0.12,0.47
4120,"Warhammer 40,000: Dawn of War II",PC,2009,Strategy,THQ,0.0,0.45,0.0,0.02,0.47
4121,Crazy Taxi: Fare Wars,PSP,2007,Racing,Sega,0.1,0.22,0.02,0.12,0.47
4122,Clash of Elementalists,DS,2010,Action,Level 5,0.0,0.0,0.47,0.0,0.47
4123,Spider-Man 3,DS,2007,Platform,Activision,0.41,0.02,0.0,0.04,0.47
4124,Disney Infinity 3.0,PS3,2015,Action,Disney Interactive Studios,0.14,0.25,0.0,0.08,0.47
4125,L.A. Rush,PS2,2005,Racing,Midway Games,0.23,0.18,0.0,0.06,0.47
4126,Bomberman Hero,N64,1998,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47
4127,Automobili Lamborghini,N64,1997,Racing,Titus,0.28,0.17,0.0,0.01,0.47
4128,Quest 64,N64,1998,Role-Playing,Konami Digital Entertainment,0.38,0.08,0.0,0.01,0.47
4129,Momotarou Dentetsu V,PS,1999,Misc,Hudson Entertainment,0.0,0.0,0.44,0.03,0.47
4130,Doom 64,N64,1997,Shooter,Midway Games,0.38,0.08,0.0,0.01,0.47
4131,Boom Blox Bash Party,Wii,2009,Puzzle,Electronic Arts,0.34,0.09,0.0,0.04,0.47
4132,The Sims 3: Ambitions,PC,2010,Simulation,Electronic Arts,0.0,0.29,0.0,0.18,0.47
4133,Dead or Alive 4,X360,2005,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47
4134,Commando,2600,1987,Action,Activision,0.44,0.02,0.0,0.0,0.47
4135,Rise of Nightmares,X360,2011,Action,Sega,0.28,0.13,0.01,0.04,0.47
4136,The Princess and the Frog,Wii,2009,Platform,Disney Interactive Studios,0.29,0.13,0.0,0.04,0.47
4137,NBA Ballers: Phenom,PS2,2006,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47
4138,Need for Speed Carbon,XB,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47
4139,NHL 16,XOne,2015,Sports,Electronic Arts,0.37,0.05,0.0,0.05,0.47
4140,FIFA 12,PC,2011,Sports,Electronic Arts,0.04,0.33,0.0,0.1,0.47
4141,MTV Music Generator,PS,1999,Misc,Codemasters,0.26,0.18,0.0,0.03,0.47
4142,Spider-Man: Friend or Foe,DS,2007,Action,Activision,0.43,0.0,0.0,0.04,0.47
4143,Major League Baseball 2K13,X360,2013,Sports,Take-Two Interactive,0.44,0.0,0.0,0.03,0.47
4144,Super Momotarou Dentetsu DX,SNES,1995,Misc,Hudson Soft,0.0,0.0,0.47,0.0,0.47
4145,World Soccer Winning Eleven 8: Liveware Evolution,PS2,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.47,0.0,0.47
4146,The Sims 3: Outdoor Living Stuff,PC,2011,Simulation,Electronic Arts,0.0,0.38,0.0,0.09,0.47
4147,Cars: Race-O-Rama,PS2,2009,Racing,THQ,0.27,0.03,0.0,0.17,0.47
4148,Downhill Domination,PS2,2003,Racing,Codemasters,0.23,0.18,0.0,0.06,0.47
4149,NHL 15,X360,2014,Sports,Electronic Arts,0.35,0.07,0.0,0.04,0.47
4150,Pirates of the Caribbean: Dead Man's Chest,GBA,2006,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47
4151,World Series of Poker,PS2,2005,Misc,Activision,0.39,0.01,0.0,0.06,0.47
4152,Inazuma Eleven Go 2: Chrono Stone,3DS,2012,Role-Playing,Level 5,0.0,0.01,0.46,0.0,0.47
4153,NHL 97,PS,1996,Sports,Electronic Arts,0.26,0.18,0.0,0.03,0.47
4154,We Sing Encore,Wii,2010,Misc,Nordic Games,0.0,0.41,0.0,0.06,0.47
4155,Kong: The 8th Wonder of the World,GBA,2005,Action,Ubisoft,0.33,0.12,0.0,0.01,0.47
4156,MX vs. ATV: Alive,PS3,2011,Racing,THQ,0.24,0.15,0.0,0.07,0.47
4157,Mega Man Star Force 3: Black Ace / Red Joker,DS,2008,Action,Capcom,0.22,0.0,0.22,0.02,0.47
4158,Crayola: Treasure Adventures,DS,2007,Puzzle,Ignition Entertainment,0.43,0.01,0.0,0.03,0.47
4159,Godzilla: Save the Earth,PS2,2004,Fighting,Atari,0.23,0.18,0.0,0.06,0.47
4160,Dance Dance Revolution: Mario Mix,GC,2005,Misc,Nintendo,0.36,0.09,0.0,0.01,0.47
4161,Metal Gear Solid: The Twin Snakes,GC,2004,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47
4162,Imagine: Figure Skater (US sales),DS,2007,Sports,Ubisoft,0.46,0.01,0.0,0.0,0.47
4163,Mat Hoffman's Pro BMX 2,PS2,2002,Sports,Activision,0.23,0.18,0.0,0.06,0.46
4164,Metal Gear Solid: The Essential Collection,PS2,2007,Adventure,Konami Digital Entertainment,0.23,0.18,0.0,0.06,0.46
4165,The Legend of Spyro: Dawn of the Dragon,DS,2008,Platform,Vivendi Games,0.26,0.15,0.0,0.05,0.46
4166,Iridion 3D,GBA,2001,Shooter,THQ,0.33,0.12,0.0,0.01,0.46
4167,MX vs. ATV Untamed,PS3,2007,Racing,THQ,0.35,0.06,0.0,0.05,0.46
4168,Classic NES Series: Pac-Man,GBA,2004,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
4169,Destroy All Humans!,XB,2005,Shooter,THQ,0.34,0.11,0.0,0.02,0.46
4170,Dragon Ball Z: Collectible Card Game,GBA,2002,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46
4171,Country Dance 2,Wii,2011,Misc,GameMill Entertainment,0.44,0.0,0.0,0.03,0.46
4172,Razor Freestyle Scooter,PS,1999,Sports,Ubisoft,0.26,0.17,0.0,0.03,0.46
4173,Crash of the Titans,Wii,2007,Action,Vivendi Games,0.4,0.03,0.0,0.04,0.46
4174,F.E.A.R. 3,PS3,2011,Shooter,Warner Bros. Interactive Entertainment,0.21,0.17,0.01,0.07,0.46
4175,Disney's Kim Possible 3: Team Possible,GBA,2005,Platform,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.46
4176,Rygar: The Legendary Adventure,PS2,2002,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46
4177,Syphon Filter: Logan's Shadow,PSP,2007,Shooter,Sony Computer Entertainment,0.25,0.12,0.0,0.09,0.46
4178,Super Batter Up,SNES,1992,Sports,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46
4179,Kessen II,PS2,2001,Strategy,THQ,0.13,0.1,0.2,0.03,0.46
4180,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993,Platform,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46
4181,Stuart Little 2,GBA,2002,Platform,Activision,0.33,0.12,0.0,0.01,0.46
4182,Wolfenstein: The New Order,PC,2014,Shooter,Bethesda Softworks,0.12,0.29,0.0,0.05,0.46
4183,"Warhammer 40,000: Space Marine",PS3,2011,Shooter,THQ,0.13,0.25,0.0,0.09,0.46
4184,Tak 2: The Staff of Dreams,GBA,2004,Platform,THQ,0.33,0.12,0.0,0.01,0.46
4185,Art Academy: Lessons for Everyone,3DS,2012,Action,Nintendo,0.2,0.03,0.21,0.02,0.46
4186,Sid Meier's Civilization Revolution,DS,2008,Strategy,Take-Two Interactive,0.38,0.03,0.02,0.04,0.46
4187,ATV Offroad Fury Pro,PSP,2006,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46
4188,Dora The Explorer: Dora Saves the Snow Princess,DS,2008,Platform,Take-Two Interactive,0.27,0.16,0.0,0.04,0.46
4189,SingStar Amped,PS2,2007,Misc,Sony Computer Entertainment,0.23,0.18,0.0,0.06,0.46
4190,Brothers In Arms: Earned in Blood,PS2,2005,Shooter,Ubisoft,0.38,0.01,0.0,0.06,0.46
4191,Walk it Out!,Wii,2010,Sports,Konami Digital Entertainment,0.36,0.06,0.0,0.04,0.46
4192,Transformers: Dark of the Moon - Autobots/Decepticons,DS,2011,Action,Activision,0.34,0.09,0.0,0.04,0.46
4193,Dragon Ball Z: Sagas,PS2,2005,Fighting,Atari,0.38,0.01,0.0,0.06,0.46
4194,Scooby-Doo,GBA,2001,Platform,THQ,0.33,0.12,0.0,0.01,0.46
4195,The Legend of Spyro: Dawn of the Dragon,PS3,2008,Platform,Vivendi Games,0.19,0.19,0.0,0.08,0.46
4196,Hydro Thunder,PS,1999,Racing,Midway Games,0.26,0.17,0.0,0.03,0.46
4197,Brothers In Arms: D-Day,PSP,2006,Shooter,Ubisoft,0.23,0.14,0.0,0.09,0.46
4198,American Girl: Kit Mystery Challenge!,DS,2008,Adventure,THQ,0.42,0.0,0.0,0.03,0.46
4199,Mario & Sonic at the Rio 2016 Olympic Games,3DS,2016,Action,Nintendo,0.04,0.16,0.24,0.01,0.46
4200,NHL FaceOff '97,PS,1996,Sports,Sony Computer Entertainment,0.26,0.17,0.0,0.03,0.46
4201,Deadpool,X360,2013,Action,Activision,0.26,0.16,0.0,0.04,0.46
4202,Brothers In Arms: Road to Hill 30,PS2,2005,Shooter,Ubisoft,0.38,0.01,0.0,0.06,0.46
4203,Virtua Tennis 4,PS3,2011,Sports,Sega,0.09,0.25,0.03,0.09,0.46
4204,EA Sports UFC,XOne,2014,Sports,Electronic Arts,0.3,0.12,0.0,0.04,0.46
4205,Gremlins,2600,1983,Action,Atari,0.43,0.03,0.0,0.0,0.46
4206,The Mark of Kri,PS2,2002,Action,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46
4207,Jampack Winter 2003 (RP-M),PS2,2003,Misc,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46
4208,Rugrats: Castle Capers,GBA,2001,Action,THQ,0.33,0.12,0.0,0.01,0.46
4209,Crash Nitro Kart,GBA,2003,Racing,Vivendi Games,0.33,0.12,0.0,0.01,0.46
4210,Star Wars The Clone Wars: Republic Heroes,PS3,2009,Action,LucasArts,0.19,0.19,0.0,0.07,0.46
4211,Farming Simulator 2015,PS3,2015,Simulation,Koch Media,0.11,0.28,0.0,0.07,0.46
4212,Bleach: The Blade of Fate,DS,2006,Fighting,Sega,0.3,0.01,0.12,0.03,0.46
4213,Madden NFL 12,Wii,2011,Sports,Electronic Arts,0.43,0.0,0.0,0.03,0.46
4214,LEGO Rock Band,DS,2009,Misc,Warner Bros. Interactive Entertainment,0.33,0.09,0.0,0.04,0.46
4215,Mad Max (2015),XOne,2015,Action,Warner Bros. Interactive Entertainment,0.26,0.16,0.0,0.04,0.46
4216,"Barbie: Jet, Set & Style!",DS,2011,Misc,THQ,0.37,0.05,0.0,0.03,0.46
4217,Jak and Daxter: The Lost Frontier,PS2,2009,Platform,Sony Computer Entertainment,0.22,0.17,0.0,0.06,0.46
4218,Momotarou Dentetsu 11,PS2,2002,Misc,Hudson Soft,0.0,0.0,0.46,0.0,0.46
4219,Command & Conquer: Red Alert 3,X360,2008,Strategy,Electronic Arts,0.18,0.23,0.0,0.05,0.46
4220,Tomb Raider: Legend,PSP,2006,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46
4221,Skylanders: SuperChargers,X360,2015,Action,Activision,0.24,0.18,0.0,0.04,0.46
4222,The Golden Compass,X360,2007,Action,Sega,0.3,0.12,0.0,0.04,0.46
4223,Star Wars: Demolition,PS,2000,Racing,Activision,0.25,0.17,0.0,0.03,0.46
4224,Scooby-Doo! and the Spooky Swamp,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.29,0.13,0.0,0.04,0.46
4225,Sword Art Online: Lost Song,PSV,2015,Role-Playing,Namco Bandai Games,0.08,0.1,0.23,0.05,0.46
4226,Bloody Roar II,PS,1999,Fighting,Virgin Interactive,0.25,0.17,0.0,0.03,0.46
4227,Delta Force: Black Hawk Down,PS2,2005,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46
4228,Burnout Dominator,PSP,2007,Racing,Electronic Arts,0.02,0.38,0.01,0.06,0.46
4229,NBA Live 07,X360,2006,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46
4230,Vin Diesel: Wheelman,X360,2009,Racing,Ubisoft,0.24,0.17,0.0,0.05,0.46
4231,Space Invaders,SNES,1994,Shooter,Taito,0.0,0.0,0.46,0.0,0.46
4232,.hack//Outbreak Part 3,PS2,2002,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46
4233,Rayman Legends,X360,2013,Platform,Ubisoft,0.19,0.23,0.0,0.04,0.46
4234,Mother 1+2,GBA,2003,Role-Playing,Nintendo,0.0,0.0,0.45,0.01,0.46
4235,Hyperdimension Neptunia,PS3,2010,Role-Playing,Tecmo Koei,0.22,0.11,0.07,0.05,0.46
4236,iCarly,Wii,2009,Adventure,Activision,0.42,0.0,0.0,0.03,0.46
4237,Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,2015,Puzzle,Nintendo,0.05,0.05,0.34,0.01,0.46
4238,Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,0.21,0.2,0.0,0.04,0.46
4239,Top Spin,XB,2003,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46
4240,Disney Guilty Party,Wii,2010,Misc,Disney Interactive Studios,0.43,0.0,0.0,0.03,0.46
4241,Warhawk,PS,1995,Simulation,Sony Computer Entertainment,0.25,0.17,0.0,0.03,0.46
4242,Pirates of the Caribbean: At World's End,Wii,2007,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.46
4243,Red Faction: Armageddon,PS3,2011,Shooter,THQ,0.2,0.16,0.03,0.07,0.46
4244,DanceStar Party,PS3,2011,Misc,Sony Computer Entertainment,0.0,0.35,0.0,0.1,0.46
4245,Persona 4: Dancing All Night,PSV,2015,Misc,Nippon Ichi Software,0.13,0.1,0.15,0.07,0.46
4246,Tales of Vesperia,PS3,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45
4247,Thief (2014),XOne,2014,Action,Square Enix,0.26,0.15,0.0,0.04,0.45
4248,Dynasty Warriors: Strikeforce,PSP,2009,Action,Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45
4249,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005,Platform,THQ,0.33,0.12,0.0,0.01,0.45
4250,Tales of Hearts,PSV,2013,Role-Playing,Namco Bandai Games,0.15,0.13,0.09,0.08,0.45
4251,Missile Command,PS,1999,Shooter,Atari,0.25,0.17,0.0,0.03,0.45
4252,Lego Batman 3: Beyond Gotham,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45
4253,Barbie as The Island Princess,Wii,2007,Adventure,Activision,0.42,0.0,0.0,0.03,0.45
4254,Jikkyou Powerful Pro Yakyuu 3,SNES,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45
4255,The Walking Dead: Season One,PS4,2014,Adventure,Telltale Games,0.12,0.25,0.01,0.08,0.45
4256,Jikkyou Powerful Pro Yakyuu 12,PS2,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45
4257,Enter the Matrix,GC,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45
4258,Crash: Mind Over Mutant,Wii,2008,Platform,Vivendi Games,0.36,0.06,0.0,0.03,0.45
4259,NASCAR 2005: Chase for the Cup,XB,2004,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45
4260,J-League Excite Stage '95,SNES,1995,Sports,Epoch,0.0,0.0,0.45,0.0,0.45
4261,The New York Times Crosswords,DS,2007,Puzzle,Majesco Entertainment,0.42,0.0,0.0,0.03,0.45
4262,Phantasy Star Online Episode I & II,GC,2002,Role-Playing,Infogrames,0.23,0.06,0.16,0.01,0.45
4263,Moshi Monsters: Moshlings Theme Park,DS,2012,Misc,Activision,0.03,0.37,0.0,0.05,0.45
4264,The Powerpuff Girls: Relish Rampage,PS2,2002,Action,BAM! Entertainment,0.22,0.17,0.0,0.06,0.45
4265,Resistance: Burning Skies,PSV,2012,Shooter,Sony Computer Entertainment,0.21,0.16,0.02,0.07,0.45
4266,NBA 2K13,Wii,2012,Sports,Take-Two Interactive,0.39,0.03,0.0,0.03,0.45
4267,Dead or Alive: Dimensions,3DS,2011,Fighting,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45
4268,Brain Challenge,DS,2008,Misc,Ubisoft,0.41,0.01,0.0,0.03,0.45
4269,NFL Head Coach,PS2,2006,Sports,Electronic Arts,0.38,0.01,0.0,0.06,0.45
4270,Watch Dogs,PC,2014,Action,Ubisoft,0.14,0.26,0.0,0.05,0.45
4271,Karaoke Revolution Presents American Idol Encore,Wii,2008,Misc,Konami Digital Entertainment,0.42,0.0,0.0,0.03,0.45
4272,Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,0.4,0.03,0.0,0.03,0.45
4273,Enemy Territory: Quake Wars,X360,2008,Shooter,Activision,0.3,0.11,0.0,0.04,0.45
4274,Ghostbusters,2600,1985,Puzzle,Activision,0.42,0.03,0.0,0.0,0.45
4275,NCAA Gamebreaker 99,PS,1998,Sports,989 Studios,0.25,0.17,0.0,0.03,0.45
4276,Area 51,PS2,2005,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45
4277,World Stadium 2,PS,1998,Sports,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45
4278,Sega Rally Revo,X360,2007,Racing,Sega,0.12,0.28,0.0,0.05,0.45
4279,NHL 2005,PS2,2004,Sports,Electronic Arts,0.22,0.17,0.0,0.06,0.45
4280,TNA iMPACT!,X360,2008,Fighting,Midway Games,0.26,0.15,0.0,0.04,0.45
4281,Star Wars Jedi Knight: Jedi Academy,XB,2003,Shooter,Activision,0.34,0.1,0.0,0.02,0.45
4282,Thrillville: Off the Rails,Wii,2007,Strategy,LucasArts,0.39,0.02,0.0,0.03,0.45
4283,Phoenix,2600,1981,Simulation,Atari,0.42,0.02,0.0,0.0,0.45
4284,Spider-Man: Shattered Dimensions,PS3,2010,Action,Activision,0.26,0.13,0.0,0.06,0.45
4285,F.E.A.R. 3,X360,2011,Shooter,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45
4286,My Fashion Studio,DS,2007,Misc,Ubisoft,0.41,0.01,0.0,0.03,0.45
4287,Plants vs. Zombies: Garden Warfare 2,PS4,2016,Shooter,Electronic Arts,0.17,0.21,0.0,0.07,0.45
4288,Rock Band Country Track Pack,Wii,2009,Misc,MTV Games,0.42,0.0,0.0,0.03,0.45
4289,Pro Evolution Soccer 2016,PS3,2015,Sports,Konami Digital Entertainment,0.08,0.18,0.15,0.05,0.45
4290,Apocalypse,PS,1998,Action,Activision,0.25,0.17,0.0,0.03,0.45
4291,Transformers: Revenge of the Fallen (Wii & PS2 Version),DS,2009,Action,Activision,0.27,0.14,0.0,0.04,0.45
4292,PES 2009: Pro Evolution Soccer,Wii,2009,Sports,Konami Digital Entertainment,0.09,0.26,0.05,0.05,0.45
4293,Yu-Gi-Oh! Destiny Board Traveler,GBA,2004,Misc,Konami Digital Entertainment,0.32,0.12,0.0,0.01,0.45
4294,SingStar Queen,PS3,2009,Misc,Sony Computer Entertainment,0.11,0.26,0.0,0.08,0.45
4295,God Eater 2,PSV,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45
4296,Samurai Warriors 3,Wii,2009,Action,Nintendo,0.1,0.02,0.32,0.01,0.45
4297,World Soccer Winning Eleven 5 Final Evolution,PS2,2001,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45
4298,One Piece: Pirate Warriors 3,PS4,2015,Action,Namco Bandai Games,0.08,0.22,0.1,0.05,0.45
4299,Sphinx and the Cursed Mummy,PS2,2003,Action,THQ,0.22,0.17,0.0,0.06,0.45
4300,Fatal Fury 2,SNES,1993,Fighting,Takara,0.0,0.0,0.45,0.0,0.45
4301,Rampage World Tour,N64,1998,Action,GT Interactive,0.36,0.08,0.0,0.01,0.45
4302,Pokemon Puzzle League,N64,2000,Puzzle,Nintendo,0.36,0.08,0.0,0.01,0.45
4303,Eternal Sonata,PS3,2008,Role-Playing,Atari,0.19,0.13,0.07,0.06,0.45
4304,Dance Dance Revolution: Hottest Party 3,Wii,2009,Simulation,Konami Digital Entertainment,0.26,0.14,0.0,0.04,0.45
4305,FIFA 15,3DS,2014,Sports,Electronic Arts,0.09,0.33,0.0,0.03,0.45
4306,Petz: Catz 2,Wii,2007,Simulation,Ubisoft,0.41,0.01,0.0,0.03,0.45
4307,Bee Movie Game,DS,2007,Action,Activision,0.41,0.0,0.0,0.03,0.45
4308,Tekken Advance,GBA,2001,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45
4309,Shin Megami Tensei: Persona 3,PS2,2006,Role-Playing,Tecmo Koei,0.22,0.03,0.0,0.2,0.45
4310,Persona,PS,1995,Role-Playing,Atlus,0.0,0.0,0.42,0.03,0.45
4311,Band Hero,DS,2009,Misc,Activision,0.21,0.19,0.0,0.05,0.45
4312,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45
4313,Hot Wheels: Stunt Track Challenge,GBA,2004,Racing,THQ,0.32,0.12,0.0,0.01,0.45
4314,Viking: Battle for Asgard,X360,2008,Action,Sega,0.16,0.24,0.0,0.05,0.45
4315,Mobile Suit Gundam,PS,1995,Action,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45
4316,SingStar Take That,PS2,2009,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.39,0.45
4317,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,2010,Shooter,Sony Computer Entertainment,0.17,0.13,0.06,0.08,0.45
4318,Final Fantasy Collection,PS,1999,Role-Playing,Square,0.0,0.0,0.42,0.03,0.45
